Old Ref ID,Ref ID,Record Last Updated (dd/mm/yyyy),Operator (or Applicant),Site Name,Technology Type,Storage Type,Storage Co-location REPD Ref ID,Installed Capacity (MWelec),CHP Enabled,RO Banding (ROC/MWh),FiT Tariff (p/kWh),CfD Capacity (MW),CfD Allocation Round,Turbine Capacity (MW),No. of Turbines,Height of Turbines (m),Mounting Type for Solar,Development Status,Development Status (short),Are they re-applying (New REPD Ref),Are they re-applying (Old REPD Ref) ,Address,County,Region,Country,Post Code,X-coordinate,Y-coordinate,Planning Authority,Planning Application Reference,Appeal Reference,Secretary of State Reference,Type of Secretary of State Intervention,Judicial Review,Offshore Wind Round,Planning Application Submitted,Planning Application Withdrawn,Planning Permission Refused,Appeal Lodged,Appeal Withdrawn,Appeal Refused,Appeal Granted,Planning Permission Granted,Secretary of State - Intervened,Secretary of State - Refusal,Secretary of State - Granted,Planning Permission Expired,Under Construction,Operational,Heat Network Ref
A0499,3498,06/04/2011,E.ON UK,Ancroft Northmoor Wind Farm,Wind Onshore,,,16.00,,,,,,2.00,8,,,Planning Application Withdrawn,Application Withdrawn,,,Southeast Of Ancroft Northmoor And Southwest Of Allerdean Grange Berwick-upon-Tweed Northumberland,Northumberland,North East,England,,397453,645210,Northumberland County Council,C/09/00063/CCMEIA,,,,,,,06/04/2011,,,,,,,,,,,,,
N00098W,3499,10/12/2003,E.ON UK,White Hill,Wind Onshore,,,12.00,,,,,,,,,,Planning Permission Refused,Application Refused,,,"West of Crown Point Car Park
, Crown Point Road
, Burnley",Lancashire,North West,England,,384000,428800,Burnley Borough Council,12/02/656,APP/Z2315/A/03/1114592,,,,,11/12/2002,,18/03/2003,,,,,,,,,,,,
AA995,3502,22/12/2021,E.ON Renewables,Enoch Hill,Wind Onshore,,,52.80,No,,,,,3.40,16,130.00,,Appeal Granted,Awaiting Construction,,,around 14km south west of New Cumnock,Strathclyde,Scotland,Scotland,,258401,609144,Scottish Government (S36),EC00005256,WIN-190-5,,,,,28/09/2015,,,21/11/2017,,,13/09/2019,13/09/2019,,,,13/09/2025,,,
AA996,3503,27/10/2022,E.ON Renewables / Red Rock Power Limited,Benbrack Wind Farm,Wind Onshore,,,72.00,,,,,,4.00,18,149.90,,Under Construction,Under Construction,,,Near Carsphairn and Dalmellington,East Ayrshire,Scotland,Scotland,,253199,599440,Scottish Government (S36),EC00002082,WIN-170-2002,,,,,20/11/2014,,,19/11/2015,,,15/09/2017,15/09/2017,,,,05/11/2024,01/08/2022,,
A0067,3504,24/06/2011,E.ON UK,Great Eppleton Farm Repowering,Wind Onshore,,,8.20,,,,,,2.00,4,,,Operational,Operational,,,"Hetton, Houghton-le-Spring, Tyne & Wear, DH5 9NL",Tyne and Wear,North East,England,,436900,548200,Sunderland City Council,07/00086/FUL,,,,,,01/03/2007,,,,,,,10/08/2007,,,,,01/10/2009,01/03/2010,
A0462,3505,04/08/2011,E.ON UK,A1 Wind Farm,Wind Onshore,,,20.00,,,,,,2.00,10,,,Planning Application Withdrawn,Application Withdrawn,,,Great Stainton,County Durham,North East,England,,432831,521770,Darlington Borough Council,,,,,,,,04/08/2011,,,,,,,,,,,,,
N00028W,3506,05/05/2006,E.ON UK,Falahill,Wind Onshore,,,6.70,,,,,,,,,,Planning Permission Refused,Application Refused,,,"Falahill Farm
Falahill
Heriot
Midlothian",Borders,Scotland,Scotland,,339180,655435,Scottish Borders Council,04/02420/FUL,,,,,,10/12/2004,,08/05/2006,,,,,,,,,,,,
EN00262,3507,06/06/2011,E.ON UK Renewables Developments Ltd,Haswell Moor,Wind Onshore,,,10.00,,,,,,2.00,5,,,Operational,Operational,,,"Haswell Moor
Easington
County Durham",County Durham,North East,England,,438085,541365,Durham County Council,PLAN/2006/0869,,,,,,23/11/2006,,,,,,,18/12/2007,,,,,01/10/2010,12/12/2010,
07067W4,3508,02/11/2011,Ecogen,Humble Hill Wind Farm,Wind Onshore,,,78.50,,,,,,,,,,Appeal Refused,Application Refused,,,"Humble Hill
Kielder Forest
Hexham
Northumberland",Northumberland,North East,England,,365000,581000,DECC (S36),,,,,,,13/04/1993,,02/05/2002,,,02/05/2002,,,,,,,,,
10074W4,3509,29/09/2003,Ecogen,Blaencorrwg Wind Farm,Wind Onshore,,,19.30,,,,,,,,,,Planning Permission Refused,Application Refused,,,Gwaun Blaencorrwg Nr Glyncorrwg Port Talbot West Glamorgan,West Glamorgan,Wales,Wales,,290000,201500,Neath Port Talbot Council,93/9291,,,,,,25/07/1994,,03/11/1994,,,,,,,,,,,,
EN00634,3510,08/05/2009,Ecotricity,Worksop - B&Q,Wind Onshore,,,2.00,,,,,,2.00,1,,,Operational,Operational,,,"Manton Wood, Worksop, Nottinghamshire",Nottinghamshire,East Midlands,England,,461695,378487,Bassetlaw District Council,1/2/07/528,,,,,,07/09/2007,,,,,,,01/11/2007,,,,,01/12/2008,21/01/2009,
EN00374,3511,04/07/2018,Otter Power,Cold Northcott,Wind Onshore,,,6.60,,,,,,0.30,22,,,Operational,Operational,,,"Launceston
Cornwall",Cornwall,South West,England,,220040,85965,Cornwall Council,,,,,,,,,,,,,,,,,,,,01/06/2002,
A0117,3512,06/12/2011,Energiekontor UK,Monkwith Wind Farm,Wind Onshore,,,6.90,,,,,,2.30,3,,,Appeal Refused,Application Refused,,3515,"Hogsea Lane, Tunstall, Hull, ",Humberside,Yorkshire and Humber,England,,528934,431197,East Riding of Yorkshire Council,09/02000/STPLFE,10/00069/REFUSE,,,,,12/06/2009,,21/01/2010,,,07/01/2011,,,,,,,,,
EN00039,3513,02/12/2009,Energiekontor UK,Gathercauld,Wind Onshore,,,15.60,,,,,,,13,,,Planning Permission Refused,Application Refused,,,"Gathercauld, Ceres, Fife",Fife,Scotland,Scotland,,342500,709500,Fife Council,07/01813/EEIA,,,,,,01/06/2007,,17/06/2009,,,,,,,,,,,,
EN00150,3514,09/06/2010,Energiekontor UK,Auchtermuchty Wind Farm,Wind Onshore,,,10.00,,,,,,2.00,5,,,Planning Permission Refused,Application Refused,,,"Rossie, Fife",Fife,Scotland,Scotland,,325240,713880,Fife Council,,,,,,,01/06/2006,,01/01/2008,,,,,,,,,,,,
EN00342,3515,08/03/2007,Energiekontor UK,Monkwith Wind Farm,Wind Onshore,,,14.00,,,,,,,7,,,Revised,Revised,3512,,West Of Pastures Lane Tunstall,Humberside,Yorkshire and Humber,England,,530050,433050,East Riding of Yorkshire Council,07/01140/STPLFE,,,,,,23/02/2007,,18/10/2007,,,,,,,,,,,,
B0337,3516,08/03/2023,Peel Wind Farms,Beaw Field Wind Farm,Wind Onshore,,,59.50,,,,72.00,AR4,3.50,17,145.00,,Planning Permission Granted,Awaiting Construction,,,"Heatherlea, Yell, Shetland",Shetland,Scotland,Scotland,ZE2 9BA,450461,1182092,Scottish Government (S36),EC00003121,,,,,,14/04/2016,,,,,,,30/11/2017,,,,30/11/2024,,,
A0143,3518,12/09/2011,Enertrag UK,Little Linton Farm,Wind Onshore,,,16.00,,,,,,2.00,8,,,Appeal Refused,Application Refused,,,"Cambridge Road, Linton, Cambridge. CB21 4JD",Cambridgeshire,Eastern,England,,555459,247455,South Cambridgeshire District Council,S/0232/09/F,APP/W0530/A/09/2108277,,,,,04/03/2009,,25/06/2009,,,27/10/2010,,,,,,,,,
EN00245,3519,06/12/2010,Enertrag UK,Hempnall,Wind Onshore,,,21.00,,,,,,3.00,7,,,Appeal Refused,Application Refused,,,"Land at Busseys Loke, Hempnall
Norfolk",Norfolk,Eastern,England,,625671,295267,South Norfolk Council,07/2008/0917/F,,,,,,01/06/2008,,05/08/2008,,,08/12/2009,,,,,,,,,
07018W4,3520,30/10/2011,Farm Energy (The Wind Company Ltd),Barkin House Wind Farm,Wind Onshore,,,4.70,,,,,,,,,,Planning Permission Refused,Application Refused,,,"Gatebeck
Nr Kendal
Cumbria",Cumbria,North West,England,,358200,485800,South Lakeland District Council,,,,,,,22/09/1998,,07/04/1999,,,,,,,,,,,,
12008W4,3521,05/08/2005,Farm Energy (The Wind Company Ltd),Outstray Farm Wind Project,Wind Onshore,,,1.80,,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,"Sunk Island
Humberside",Humberside,Yorkshire and Humber,England,,533000,418700,East Riding of Yorkshire Council,362/10019,,,,,,,05/08/2005,,,,,,,,,,,,,
EN00124,3522,08/10/2013,Fermanagh Wind Energy,Tullinoid,Wind Onshore,,,6.00,,,,,,1.00,6,,,Planning Application Withdrawn,Application Withdrawn,,,"Derrygonnelly, Co. Fermanagh",Co. Fermanagh,Northern Ireland,Northern Ireland,,22072,517530,Northern Ireland Planning Service,L/2004/0472/F,,,,,,31/03/2004,18/01/2011,,,,,,,,,,,,,
AA494,3524,06/10/2011,Green Cat Renewables,Upper Ardgrain Wind Farm,Wind Onshore,,,2.40,,,,,,0.80,3,,,Operational,Operational,,,"Ellon, Aberdeenshire",Grampian,Scotland,Scotland,,396508,835110,Aberdeenshire Council,APP/2007/4747,,,,,,20/11/2007,,,,,,,27/04/2010,,,,,,01/10/2010,
N00254W,3526,02/12/2014,Green Power International,Little Law Wind Farm,Wind Onshore,,,27.00,,,,,,1.50,18,,,Appeal Refused,Application Refused,,,"Auchterarder, Perthshire",Tayside,Scotland,Scotland,,299950,709050,Perth and Kinross Council,04/01321/FUL,PPA-340-484,,,,,18/06/2004,,22/06/2005,21/12/2005,,08/08/2007,,,,,,,,,
EN00243,3527,30/07/2007,Harworth Power,Stonish Hill,Wind Onshore,,,14.00,,,,,,,7,,,Revised,Revised,3739,,"near Bilsthorpe
Chestnut Farm, Stonish Hill, Eakring",Nottinghamshire,East Midlands,England,,466000,362000,Newark and Sherwood District Council,,,,,,,01/12/2005,,01/11/2006,,,,,,,,,,,,
A0075,3528,01/04/2011,Infinergy,Strone Saul Hill,Wind Onshore,,,20.00,,,,,,2.50,8,,,Planning Permission Refused,Application Refused,,,"Glen Massan, Dunoon, Strathclyde. PA23 8RA",Strathclyde,Scotland,Scotland,,212934,685526,Argyll and Bute Council,09/00569/DET,,,,,,28/04/2009,,10/08/2010,,,,,,,,,,,,
S0026W3,3529,03/02/2010,Longearth Ltd / Farm Energy,Rothiesholm,Wind Onshore,,,2.70,,,,,,0.90,3,,,Operational,Operational,,,"Rothiesholm, Stronsay, Orkney",Orkney Islands,Scotland,Scotland,,362283,1023560,Orkney Islands Council,01/006/PPF,,,,,,01/01/2001,,,,,,,01/05/2001,,,,,,10/04/2002,
EN00082,3532,01/10/2009,Mackies,Hill of Easterton,Wind Onshore,,,2.50,,,,,,2.50,1,,,Operational,Operational,,,"Hill of Easterton, 1km North Of Mackies Ice Cream Dairy, Westertown, Rothienorman, Inverurie, AB51 8US",Grampian,Scotland,Scotland,,376449,831808,Aberdeenshire Council,,,,,,,,,,,,,,16/10/2003,,,,,,01/01/2005,
N00416W,3533,09/06/2010,Mersey Docks and Harbour Company,Port of Liverpool - wind,Wind Onshore,,,10.00,,,,,,2.50,4,,,Operational,Operational,,,"Alexandra Dock, Port of Liverpool, Regent Road, Bootle",Merseyside,North West,England,,333356,395230,Sefton Council,05F/2712,,,,,,17/08/2005,,,,,,,08/12/2005,,,,,,01/02/2009,
N00053W,3534,31/05/2017,Natural Power Consultants,Rothes Wind (Cairn Uish),Wind Onshore,,,50.60,,,,,,2.30,22,,,Operational,Operational,,,"Cairn Uish, 10km south of Elgin,  Moray",Grampian,Scotland,Scotland,,318500,850500,Scottish Government (S36),,,,,,,27/09/2001,,,,,,,21/01/2003,,,,,,01/11/2004,
N00190W,3535,11/08/2004,Natural Power Consultants,Cairn Uish Wind Farm Extension,Wind Onshore,,,21.00,,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,"Cairn Uish, 10km south of Elgin,  Moray",Grampian,Scotland,Scotland,,318500,850500,Moray Council,IEC3/98,,,,,,,11/08/2004,,,,,,,,,,,,,
N00242W,3536,08/10/2013,Natural Power Consultants,Crystal Rig Extension II,Wind Onshore,,,20.70,,,,,,2.30,9,,,Operational,Operational,,,Lammermuir Hills on the East Lothian Council/Scottish Borders Council border approximately 11km from Dunbar and 16.5km from Duns.,Borders,Scotland,Scotland,,366000,669000,Scottish Government (S36),,,,,,,01/05/2004,,,,,,,25/05/2005,,,,,01/08/2008,25/10/2010,
S0025W3,3537,29/06/2011,Natural Power Consultants / Powergen,Little Kilmain,Wind Onshore,,,2.20,,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,East Ayrshire,Strathclyde,Scotland,Scotland,,246200,611000,East Ayrshire Council,00/0530/FL,,,,,,,29/06/2011,,,,,,,,,,,,,
A0037,3538,06/03/2012,Novera Energy,Glenkerie Wind Farm,Wind Onshore,,,22.00,,,,,,2.00,11,,,Operational,Operational,,,"Kingledores Farm, Broughton, Biggar, Strathclyde. ML12 6QL",Borders,Scotland,Scotland,,310453,628117,Scottish Borders Council,07/02478/FUL,,,,,,20/12/2007,,,,,,,08/09/2008,,,,,01/04/2011,01/02/2012,
EN00161,3539,09/06/2010,Novera Energy,Lissett Airfield Wind Farm,Wind Onshore,,,30.00,,,,,,2.50,12,,,Operational,Operational,,,"1.5km west of Lisset, East Yorkshire",Humberside,Yorkshire and Humber,England,,512263,458139,East Riding of Yorkshire Council,06/05618/STPLFE,,,,,,10/07/2006,,,,,,,22/02/2007,,,,,,20/02/2009,
A0151,3540,01/03/2011,Npower,Charity Farm,Wind Onshore,,,32.00,,,,,,2.00,16,,,Planning Application Withdrawn,Application Withdrawn,,,"Swine Fleet Road, Goole Fields, Goole, Humbs. DN14 8AU",Humberside,Yorkshire and Humber,England,,475408,420604,East Riding of Yorkshire Council,09/02564/STPLFE,,,,,,,01/03/2011,,,,,,,,,,,,,
A0068,3541,31/10/2011,Npower Renewables,Saxby Wold (Brigg Road),Wind Onshore,,,45.00,,,,,,2.30,18,,,Revised,Revised,4323,,Barton-on-Humber,Humberside,Yorkshire and Humber,England,DN18 5DT,503067,421294,North Lincolnshire Council,WF/2009/0657,APP/Y2003/A/11/2156490/NWF,,,,,01/06/2009,,07/01/2011,,04/10/2011,,,,,,,,,,
N00191W,3542,25/11/2005,Npower Renewables,Park Head Farm,Wind Onshore,,,7.80,,,,,,,6,,,Planning Permission Refused,Application Refused,,,"Park Head Farm
Silloth
Carlisle",Cumbria,North West,England,,313485,551675,Allerdale Borough Council,2/2004/0841,,,,,,25/06/2004,,07/10/2004,,,,,,,,,,,,
N00274W,3543,13/09/2011,Npower Renewables,Hellrigg Wind Farm,Wind Onshore,,,7.80,,,,,,1.30,6,,,Revised,Revised,3002,,"Park Head Farm
Silloth
Carlisle",Cumbria,North West,England,,313535,551725,Allerdale Borough Council,2/2004/0843,,,,,,25/06/2004,,07/10/2004,,,,,,,,,,,,
N00275W,3544,09/05/2006,Npower Renewables,Hill of Snowy Slack,Wind Onshore,,,22.00,,,,,,2.00,11,,,Planning Application Withdrawn,Application Withdrawn,,,"At Kil Drummuie
Mr Lumbersdone",Grampian,Scotland,Scotland,,345374,818784,Aberdeenshire Council,M/APP/2004/4603,,,,,,,09/05/2006,,,,,,,,,,,,,
N00413W,3545,04/01/2010,Npower Renewables,Alt Dearg,Wind Onshore,,,42.00,,,,,,2.80,15,,,Planning Permission Refused,Application Refused,,,"Alt Dearg Wind Farm
By Stronachullin Farm
Ardrishaig",Strathclyde,Scotland,Scotland,,183256,678053,Argyll and Bute Council,06/01158/DET,,,,,,01/06/2006,,14/11/2007,,,,,,,,,,,,
N00285W,3546,26/08/2005,Npower Renewables,Beech Tree Farm Wind Turbines,Wind Onshore,,,4.90,,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,"Beech Tree Farm
Goveton
Kingsbridge
TQ7 2DT
(Land between Goveton and A381)",Devon,South West,England,,275235,47661,South Hams District Council,819/2140/04/F,,,,,,27/10/2004,04/12/2006,,,,,,,,,,,,,
A0254,3547,12/09/2011,Nuon UK,Draughton Maidwell Wind Farm,Wind Onshore,,,21.00,,,,,,1.30,7,,,Appeal Refused,Application Refused,,,"Land to the north of Draughton Harrington, Draughton, Northamptonshire",Northamptonshire,East Midlands,England,,477012,278134,Daventry District Council,DA/2009/0168 ,,,,,,01/04/2009,,27/01/2010,,,20/09/2010,,,,,,,,,
EN00412,3548,07/08/2012,Orkney Sustainable Energy,Methlick Farmers Wind Energy Project,Wind Onshore,,,12.00,,,,,,2.00,6,,,Operational,Operational,,,"Methlick, Aberdeenshire",Grampian,Scotland,Scotland,,385500,837500,Aberdeenshire Council,Various,,,,,,01/10/2006,,,,,,,01/07/2007,,,,,01/03/2011,01/12/2011,
EN00112,3549,06/07/2010,Pennant Walters,Hirwaun Wind Farm,Wind Onshore,,,24.00,,,,,,2.00,12,,,Appeal Refused,Application Refused,,,South of Hirwaun,Mid Glamorgan,Wales,Wales,,295787,202855,Rhondda Cynon Taff County Borough Council,06/1415,,,,,,14/07/2006,,12/10/2007,,,27/11/2008,,,,,,,,,
C1032,3550,28/02/2017,PNE Wind UK Ltd (Brookfield),Shennanton Wind Farm,Wind Onshore,,,30.00,,0.90,,,,2.50,12,100.00,,Appeal Refused,Application Refused,,,"Shennanton Wind Farm, Kirkcowan. Newton Stewart",Dumfries and Galloway,Scotland,Scotland,DG8 0EG,232665,564874,Dumfries and Galloway Council,15/P/1/0031,PPA-170-2109,,,,,16/02/2015,,02/02/2017,12/02/2015,,02/02/2017,,,,,,,,,
IF1345,3551,18/09/2013,PNE Wind UK Ltd (Brookfield),Hill of Braco,Wind Onshore,,,20.00,,,,,,2.50,8,,,Planning Application Withdrawn,Application Withdrawn,,,"Hatton
 Peterhead
 AB42 0RR",Grampian,Scotland,Scotland,,403893,840984,Aberdeenshire Council,APP/2013/0505,,,,,,28/02/2013,27/08/2013,,,,,,,,,,,,,
04037W3,3552,08/12/2003,Powergen,Rheidol Wind Farm,Wind Onshore,,,2.40,,,,,,0.30,8,,,Operational,Operational,,,"Rheidol Wind Farm
, Banc Bwa Drain
, Goginan
, Aberystwyth
",Dyfed,Wales,Wales,SW23 3PQ,272400,280500,Ceredigion County Council,,,,,,,01/08/1991,,,,,,,06/08/1996,,,,,,06/02/1997,
N00423W,3553,11/06/2009,Powergen /E.ON-UK,Lamonby Wind Farm,Wind Onshore,,,27.00,,,,,,3.00,9,,,Planning Application Withdrawn,Application Withdrawn,,,"Lamonby, Penrith, Cumbria",Cumbria,North West,England,,340500,535500,Eden District Council,05/0758,,,,,,,11/06/2009,,,,,,,,,,,,,
S0003W2,3554,05/08/2019,Powergen Renewables,Deucheran Hill,Wind Onshore,,,15.80,,,,,,1.75,9,,,Operational,Operational,,,"Deucheran Hill
Nr. Muasdale",Strathclyde,Scotland,Scotland,,177000,643000,Argyll and Bute Council,99/00925/DET,,,,,,01/06/1999,,,,,,,22/05/2001,,,,,,30/11/2001,
04043W5,3556,01/04/2005,Renewable Development Company Ltd,Bryn Du,Wind Onshore,,,16.40,,,,,,0.42,39,,,Operational,Operational,,,"Bryn Du Hills, South Of A44 At Pont Rydgaled, Powys
, (LLangurig area)",Powys,Wales,Wales,,284000,281000,Powys County Council,,,,,,,24/07/2000,,,,,,,10/12/2001,,,,,,01/04/2005,
07089W5,3560,29/06/2011,Renewable Development Company Ltd,Corbie Shank,Wind Onshore,,,150.00,,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,"Craik Forest
, West Of A7 North Of Langholm",Dumfries and Galloway,Scotland,Scotland,,334520,595639,Scottish Government (S36),,,,,,,,29/06/2011,,,,,,,,,,,,,
N00403W,3561,04/01/2010,Renewable Development Company Ltd,Mellock Hill Wind Farm,Wind Onshore,,,48.00,,,,,,2.00,24,,,Planning Permission Refused,Application Refused,,,"Ochill Hills, nr. Crook of Devon
Perthshire",Tayside,Scotland,Scotland,,302500,706500,Perth and Kinross Council,04/02000,,,,,,01/10/2004,,20/06/2005,,,,,,,,,,,,
N00427W,3562,15/05/2006,Renewable Development Company Ltd,Mellock Hill Wind Farm II,Wind Onshore,,,35.00,,,,,,2.00,14,,,Planning Application Withdrawn,Application Withdrawn,,,"Ochill Hills, nr. Crook of Devon
Perthshire",Tayside,Scotland,Scotland,,302500,706500,Perth and Kinross Council,,,,,,,,15/05/2006,,,,,,,,,,,,,
06019W4,3563,29/06/2011,Renewable Energy Systems (RES),Debdon Farm Wind Farm,Wind Onshore,,,10.10,,,,,,,,,,Planning Permission Refused,Application Refused,,,"Armstrong Estates
Near Rothbury
Northumberland",Northumberland,North East,England,,409000,604000,Northumberland County Council,A/2006/0348,,,,,,03/07/2006,,05/09/2006,,,,,,,,,,,,
07031W5,3564,26/09/2003,Renewable Energy Systems (RES),Black Scout Wind Farm,Wind Onshore,,,2.00,,,,,,,,,,Planning Permission Refused,Application Refused,,,"The Long Causeway, Burnley Way, Burnley, Lancashire",Lancashire,North West,England,,389500,427500,Burnley Borough Council,,,,,,,24/01/2000,,25/05/2000,,,,,,,,,,,,
N00022W,3566,06/01/2004,Renewable Energy Systems (RES),Lendrum's Bridge Wind Farm ( Extension 2),Wind Onshore,,,7.30,,,,,,0.66,11,,,Operational,Operational,,,"Lendrum's Bridge
Murley RoadFivemiletown
County Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,65919,512041,Northern Ireland Planning Service,,,,,,,12/09/1997,,,,,,,11/05/1998,,,,,,20/12/2002,
N2051W2,3568,23/02/2010,Renewable Energy Systems (RES),Lendrum's Bridge Wind Farm,Wind Onshore,,,5.90,,,,,,0.66,9,,,Operational,Operational,,,"Lendrum's Bridge
Murley Road, Fivemiletown
County Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,63672,512074,Northern Ireland Planning Service,,,,,,,12/09/1997,,,,,,,11/05/1998,,,,,,01/02/2000,
S0008W1,3569,27/06/2003,Renewable Energy Systems (RES),Gartymore Wind Farm,Wind Onshore,,,10.50,,,,,,,14,,,Planning Permission Refused,Application Refused,,,Gartymore Estate,Highland,Scotland,Scotland,,298800,915500,Highland Council,,,,,,,19/10/1995,,19/07/1999,,,,,,,,,,,,
S0043W3,3570,12/09/2013,Renewable Energy Systems (RES),Dun Law,Wind Onshore,,,17.20,,,,,,0.66,26,,,Operational,Operational,,,"Dun Law, 5km north west of Oxton, Lammermuir Hills",Borders,Scotland,Scotland,,347069,657344,Midlothian Council,96/01130/FUL,,,,,,17/05/1996,,,,,,,31/07/1997,,,,,,21/08/2000,
S0050W3,3573,09/10/2006,Renewable Energy Systems (RES),Meikle Carewe,Wind Onshore,,,14.00,,,,,,1.00,14,,,Revised,Revised,4109,,"Rickarton Farms, Stonehaven, ",Grampian,Scotland,Scotland,,383200,792000,Aberdeenshire Council,S000295PF,,,,,,20/03/2000,,04/12/2001,,,,,,,,,,,,
S0053W3,3574,06/05/2009,Renewable Energy Systems (RES),Black Hill (Borders),Wind Onshore,,,28.60,,,,,,1.30,22,,,Operational,Operational,,,"Longformacus
Duns
Berwickshire",Borders,Scotland,Scotland,,373000,656300,Scottish Borders Council,01/00058/FUL,,,,,,22/01/2001,,,,,,,02/07/2001,,,,,01/05/2006,14/02/2007,
N00071W,3575,23/02/2010,Renewable Energy Systems (RES) / BP Energy,Altahullion,Wind Onshore,,,26.00,,,,,,1.30,20,,,Operational,Operational,,,"Alta Hullion Drum
Dun Given
Co. Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,,77906,574708,Northern Ireland Planning Service,,,,,,,01/06/2001,,,,,,,01/10/2001,,,,,,01/05/2003,
EN00373,3578,21/09/2009,Renewable Energy Systems (RES),Four Burrows Wind Farm,Wind Onshore,,,4.50,,,,,,0.30,15,,,Operational,Operational,,,"Blackwater, Truro, Cornwall",Cornwall,South West,England,,176615,47930,Cornwall Council,PA14/1456/94,,,,,,22/11/1994,,,,,,,09/03/1995,,,,,,01/03/1998,
N00241W,3579,12/09/2013,Renewable Energy Systems (RES),Dun Law Extension,Wind Onshore,,,29.80,,,,,,0.85,35,,,Operational,Operational,,,Dun Law (between Fala and Carfraemill 20 miles S-E of Edinburgh,Borders,Scotland,Scotland,,347276,655153,Scottish Borders Council,,,,,,,27/04/2005,,,,,,,16/01/2006,,,,,01/05/2009,20/09/2009,
N00421W,3581,06/06/2011,RWE npower,Lochelbank Wind Farm II,Wind Onshore,,,9.60,,,,,,0.80,12,,,Operational,Operational,,,"North of Glenfarg, Perth, Tayside",Tayside,Scotland,Scotland,PH2 9QQ,311440,713477,Perth and Kinross Council,4505/00752,P/PPA/340/491,,,,,25/04/2005,,01/12/2005,,,,15/08/2007,15/08/2007,,,,,01/08/2010,25/05/2011,
C0354,3582,30/10/2018,RWE Npower Renewables,Brechfa Forest East Wind Farm,Wind Onshore,,,36.00,,,,,,3.00,12,,,Abandoned,Abandoned,,,Forestry Commission Wales Land and Agricultural Land South of Rhydcymerau (B4337) and North of Abergorlech (B4310),Dyfed,Wales,Wales,,257354,236610,Carmarthenshire County Council,E/24195,,,,,,07/01/2011,,,,,,,17/12/2013,,,,,,,
N00258W,3583,28/04/2010,Scottish and Southern Energy (SSE),Harrow's Law,Wind Onshore,,,111.00,,,,,,3.00,37,,,Revised,Revised,2725,,"OS ref NT0553

No address for this project",Strathclyde,Scotland,Scotland,,305000,653000,Scottish Government (S36),,,,,,,,28/04/2010,,,,,,,,,,,,,
N00061W,3584,11/08/2004,Scottish Power Renewables,Ardeer,Wind Onshore,,,22.00,,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,"Stevenston, Ayrshire",Strathclyde,Scotland,Scotland,,227500,642500,North Ayrshire Council,N/01/00766/PP,,,,,,,11/08/2004,,,,,,,,,,,,,
N00062W,3585,27/07/2004,Scottish Power Renewables,Cruach Mhor,Wind Onshore,,,33.30,,,,,,0.95,35,,,Operational,Operational,,,"Cruach Mhor, Cowal, Glen Dareul, Agyll, Bute",Strathclyde,Scotland,Scotland,,203500,687400,Argyll and Bute Council,01/01553/DET,,,,,,18/09/2001,,,,,,,06/06/2002,,,,,,31/01/2004,
